Year,Agency Name,Vendor Name,Vendor Zip,Amount
2009,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,GALE ASSOCIATES INC,02189,3812.2
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,LATHAM CENTER,02631,128187.99
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WHATMAN INC,19175,154442.5
2009,MARYLAND STATE POLICE,WHATMAN INC,19175,89358.03
2009,MDOT THE SECRETARY'S OFFICE,CAMBRIDGE SYSTEMATICS INC,02140,3004953.64
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BMA WHEATON,21264,4232256.65
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,BMA WHEATON,20646,135
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BMA OF DUPONT CIRCLE,21264,26360.18
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,BOLTON NORTH APARTMENTS #38916,29601,687722
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BMA OF COLUMBIA HEIGHTS,21264,38868.24
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MODUFORM INC,01420,58700.23
2009,MARYLAND PUBLIC TELEVISION,THOMSON BROADCAST & MULTIMEDIA INC,01077,4405.87
2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,THOMSON BROADCAST & MULTIMEDIA INC,01077,153979.9
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,EMC CORPORATION,01748,187154.46
2009,MDOT THE SECRETARY'S OFFICE,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,02185,284.6
2009,MARYLAND PORT ADMINISTRATION,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,02185,8223.42
2009,MARYLAND AVIATION ADMINISTRATION,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,02185,26734.23
2009,DEPARTMENT OF NATURAL RESOURCES,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,02185,704.55
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,02185,2594.15
2009,MARYLAND AVIATION ADMINISTRATION,HARRIS MILLER MILLER & HANSON,02284,113898.51
2009,DEPARTMENT OF THE ENVIRONMENT,THERMO ELECTRON,45271,190191.02
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CHILDRENS HOSPITAL,02241,47585.21
2009,DEPARTMENT OF THE ENVIRONMENT,NESCAUM,02114,124996.24
2009,DEPARTMENT OF HUMAN RESOURCES,CAROLINE APARTMENTS,21629,1150
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CAROLINE APARTMENTS,21629,27211
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MATRIX TECHNOLOGIES CORP,60693,3325.15
2009,MARYLAND STATE POLICE,MATRIX TECHNOLOGIES CORP,60693,34480.08
2009,DEPARTMENT OF JUVENILE SERVICES,MENTOR MARYLAND,21228,156535.48
2009,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,STAPLES BUSINESS ADVANTAGE,02241,14185.08
2009,BOARDS COMMISSIONS & OFFICES,STAPLES BUSINESS ADVANTAGE,02241,1891.34
2009,HISTORIC ST. MARY'S CITY COMMISSION,STAPLES BUSINESS ADVANTAGE,06150,1010.35
2009,MARYLAND DEPT. OF AGING,STAPLES BUSINESS ADVANTAGE,02241,4559.33
2009,MARYLAND STADIUM AUTHORITY,STAPLES BUSINESS ADVANTAGE,02241,931.01
2009,MD DEPARTMENT OF PLANNING,STAPLES BUSINESS ADVANTAGE,50368,459.69
2009,MARYLAND DEPT. OF VETERANS AFFAIRS,STAPLES BUSINESS ADVANTAGE,50368,110.37
2009,COMPTROLLER OF MARYLAND,STAPLES BUSINESS ADVANTAGE,02241,43580.66
2009,MARYLAND STATE LOTTERY AGENCY,STAPLES BUSINESS ADVANTAGE,02241,8311.2
2009,PROPERTY TAX ASSESSMENT APPEALS BOARDS,STAPLES BUSINESS ADVANTAGE,21046,398.88
2009,DEPARTMENT OF GENERAL SERVICES,STAPLES BUSINESS ADVANTAGE,02241,32889.58
2009,MDOT THE SECRETARY'S OFFICE,STAPLES BUSINESS ADVANTAGE,02241,72.9
2009,STATE HIGHWAY ADMIN,STAPLES BUSINESS ADVANTAGE,06150,2257
2009,MOTOR VEHICLE ADMINSTRATION,STAPLES BUSINESS ADVANTAGE,02241,1733.02
2009,MARYLAND AVIATION ADMINISTRATION,STAPLES BUSINESS ADVANTAGE,02241,3040.64
2009,MD DEPARTMENT OF AGRICULTURE,STAPLES BUSINESS ADVANTAGE,88901,13182.26
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,STAPLES BUSINESS ADVANTAGE,02241,259248.19
2009,DEPARTMENT OF HUMAN RESOURCES,STAPLES BUSINESS ADVANTAGE,02241,30164.16
2009,"DEPARTMENT OF LABOR, LICENSING & REG.",STAPLES BUSINESS ADVANTAGE,02241,499.96
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,STAPLES BUSINESS ADVANTAGE,60694,69602.47
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,STAPLES BUSINESS ADVANTAGE,02241,1080.15
2009,COLLEGE SAVINGS PLANS OF MARYLAND,STAPLES BUSINESS ADVANTAGE,02241,457.53
2009,BALTIMORE CITY COMMUNITY COLLEGE,STAPLES BUSINESS ADVANTAGE,02241,15848.11
2009,MARYLAND SCHOOL FOR THE DEAF,STAPLES BUSINESS ADVANTAGE,02241,200.26
2009,DEPARTMENT OF JUVENILE SERVICES,STAPLES BUSINESS ADVANTAGE,02241,10947.75
2009,MARYLAND STATE POLICE,STAPLES BUSINESS ADVANTAGE,02241,58783.55
2009,DEPARTMENT OF HUMAN RESOURCES,NORTH AMERICAN FAMILY INSTITUTE INC,01923,143058.31
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,NORTH AMERICAN FAMILY INSTITUTE INC,01923,66065.8
2009,DEPARTMENT OF JUVENILE SERVICES,NORTH AMERICAN FAMILY INSTITUTE INC,01923,3693697.36
2009,OFFICE OF PEOPLES COUNSEL,RESOURCE INSIGHT INC,02476,191624.85
2009,MARYLAND AVIATION ADMINISTRATION,VANASSE HANGEN BRUSTLIN INC,02471,75149.45
2009,DEPARTMENT OF HUMAN RESOURCES,WHITNEY ACADEMY INC,02717,107773.5
2009,DEPARTMENT OF HUMAN RESOURCES,PUBLIC CONSULTING GROUP INC,02284,42262
2009,COMPTROLLER OF MARYLAND,CBS TELEVISION STATIONS,60673,1700
2009,MARYLAND TRANSIT ADMINISTRATION,CBS TELEVISION STATIONS,28290,56575
2009,DEPARTMENT OF NATURAL RESOURCES,CBS TELEVISION STATIONS,21211,35
2009,MD DEPARTMENT OF AGRICULTURE,CBS TELEVISION STATIONS,60673,3000
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CBS TELEVISION STATIONS,28290,49425
2009,BALTIMORE CITY COMMUNITY COLLEGE,CBS TELEVISION STATIONS,28290,10000
2009,MD DEPARTMENT OF AGRICULTURE,CAMBRIDGE ISOTOPE LAB INC,60693,2300
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CAMBRIDGE ISOTOPE LAB INC,60693,61000
2009,MARYLAND PORT ADMINISTRATION,TRIUMVIRATE ENVIRONMENTAL,30384,16321.79
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TRIUMVIRATE ENVIRONMENTAL,07189,11034.25
2009,DEPARTMENT OF THE ENVIRONMENT,TRIUMVIRATE ENVIRONMENTAL,30384,76993.43
2009,MARYLAND INSURANCE ADMINISTRATION,IRON MOUNTAIN OSDP,10087,14813.31
2009,COMPTROLLER OF MARYLAND,IRON MOUNTAIN OSDP,10087,42376
2009,STATE TREASURER'S OFFICE,IRON MOUNTAIN OSDP,10087,3734.02
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,IRON MOUNTAIN OSDP,10087,2004.93
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,IRON MOUNTAIN OSDP,10087,42195.85
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,IRON MOUNTAIN OSDP,89115,30
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,IRON MOUNTAIN OSDP,10087,7352.75
2009,DEPARTMENT OF THE ENVIRONMENT,IRON MOUNTAIN OSDP,10087,16825.1
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GIANT PHARMACY #349,60674,33357.32
2009,MARYLAND STATE ARCHIVES,SIEMENS WATER TECH CORP,15250,1971
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SIEMENS WATER TECH CORP,15250,11359.79
2009,MARYLAND ENVIRONMENTAL SERVICES-CAPITAL,SIEMENS WATER TECH CORP,15250,87611.4
2009,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,SIEMENS WATER TECH CORP,31192,18573.68
2009,MARYLAND INSURANCE ADMINISTRATION,"CARLIN,CHARRON & ROSEN, LLP",01581,105000
2009,COMPTROLLER OF MARYLAND,GARTNER INC,75391,22100
2009,DEPARTMENT OF INFORMATION TECHNOLOGY,GARTNER INC,75391,27660
2009,MDOT THE SECRETARY'S OFFICE,GARTNER INC,75391,22100
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CRITICAL CARE SYSTEMS INC,55485,277587.61
2009,DEPARTMENT OF NATURAL RESOURCES,THE CONSENSUS BUILDING INST INC,02142,116146.9
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HARBORSIDE HEALTHCARE LARKIN CHASE,20716,4757185.82
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,HARBORSIDE HEALTHCARE LARKIN CHASE,20716,15
2009,STATE HIGHWAY ADMIN,EASTERN SALT CO INC,01852,982922.88
2009,MDOT THE SECRETARY'S OFFICE,CBS RADIO,21209,6070
2009,MARYLAND PORT ADMINISTRATION,CBS RADIO,07188,8000
2009,MARYLAND TRANSIT ADMINISTRATION,CBS RADIO,07188,3472.25
2009,MD DEPARTMENT OF AGRICULTURE,CBS RADIO,07188,37725
2009,BALTIMORE CITY COMMUNITY COLLEGE,CBS RADIO,07188,5140
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CBS RADIO,07188,12800
2009,DEPARTMENT OF THE ENVIRONMENT,CBS RADIO,07188,4758
2009,MD DEPARTMENT OF AGRICULTURE,WATERS CORPORATION,01757,82273.42
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WATERS CORPORATION,01757,11525.7
2009,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,WATERS CORPORATION,01757,331072.62
2009,STATE HIGHWAY ADMIN,WORKPLACE ESSENTIALS INC,01801,3024
2009,MARYLAND AVIATION ADMINISTRATION,WORKPLACE ESSENTIALS INC,01801,29876.6
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,WORKPLACE ESSENTIALS INC,01801,2355
2009,ENERGY ADMINISTRATION,"DIRECT MEDIA, INC.",02184,120
2009,MARYLAND TRANSIT ADMINISTRATION,"DIRECT MEDIA, INC.",02043,161119
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"DIRECT MEDIA, INC.",02043,55540
2009,BALTIMORE CITY COMMUNITY COLLEGE,"DIRECT MEDIA, INC.",02184,20000
2009,OFFICE OF PEOPLES COUNSEL,SYNAPSE ENERGY ECONOMICS INC,02139,44617.76
2009,MOTOR VEHICLE ADMINSTRATION,VIISAGE,60693,814249.26
2009,STATE HIGHWAY ADMIN,PERKINELMER LIFE & ANALYTICAL SCIENCES,60693,5512.9
2009,MD DEPARTMENT OF AGRICULTURE,PERKINELMER LIFE & ANALYTICAL SCIENCES,60693,3630.5
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PERKINELMER LIFE & ANALYTICAL SCIENCES,60693,869655.7
2009,DEPARTMENT OF THE ENVIRONMENT,PERKINELMER LIFE & ANALYTICAL SCIENCES,60693,19864
2009,MARYLAND STATE POLICE,PERKINELMER LIFE & ANALYTICAL SCIENCES,60693,16873
2009,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,PERKINELMER LIFE & ANALYTICAL SCIENCES,60693,290947.73
2009,DEPARTMENT OF HUMAN RESOURCES,AMERICA WORKS OF MARYLAND INC,21202,2027047.65
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CAINE MITTER & ASSOCIATES INC,01060,369454.07
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PUBLIC PARTNERSHIPS LLC,02109,9727661.6
2009,MARYLAND PORT ADMINISTRATION,CBMI PIERS,10087,195671.21
2009,"DEPARTMENT OF LABOR, LICENSING & REG.",CBMI PIERS,07102,250
2009,MARYLAND STATE RETIREMENT AGENCY,FRANKLIN STREET PROPERTIES CORP,02284,1841075.72
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ARA-ADELPHI LLC,02284,127015.12
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NORESCO LLC,15251,305530
2009,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,NORESCO LLC,15251,1042597.53
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,NEW SPELLMAN HOUSE ASSOCIATES LLC,19809,1337151
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LORIEN HARFORD INC,21015,2146694.08
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,LORIEN HARFORD INC,21015,15
2009,MARYLAND DEPT. OF VETERANS AFFAIRS,ALL-PRO PLACEMENT SERVICE INC,21093,6162.58
2009,MOTOR VEHICLE ADMINSTRATION,ALL-PRO PLACEMENT SERVICE INC,21093,13055.55
2009,DEPARTMENT OF NATURAL RESOURCES,ALL-PRO PLACEMENT SERVICE INC,21093,35032.31
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ALL-PRO PLACEMENT SERVICE INC,21093,84753.5
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LAWSON MEDICAL LLC,23454,68730.12
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HABAKKUK HOME CARE AGENCY,21207,356029.94
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,DESTINE LEADERS INC,21207,41382.66
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CPI PROPERTIES,21802,51124
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PRADER-WILLI HOMES OF OCONOMOWOC,53006,80694.49
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HQM OF MALLARD BAY LLC,21613,38335.14
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,HQM OF MALLARD BAY LLC,21613,60
2009,STATE HIGHWAY ADMIN,PARSON BRINCK/GF JV,21201,412664.6
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOME INC,20877,1777230.88
2009,MILITARY DEPARTMENT,SIMPSON OF MARYLAND INC,21076,1487.16
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SIMPSON OF MARYLAND INC,21076,6582.81
2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,SIMPSON OF MARYLAND INC,21076,88880.14
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,PRECIOUS MOMENTS DAYCARE CENTER,21216,109525.83
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JOHN WHITTAKER MD,21851,27074.88
2009,DEPARTMENT OF HUMAN RESOURCES,JOHN WHITTAKER MD,21851,315
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,JOHN WHITTAKER MD,21851,1155
2009,STATE HIGHWAY ADMIN,PB AMERICAS INC/RUMMEL KLEPPER & KAHL LLP,21201,372842.09
2009,MARYLAND TRANSIT ADMINISTRATION,PBQ&D/GFI JV 5 BCS 2002 17-F,21201,356084.34
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ROCKVILLE EYE SURGERY CENTER LLC,20814,82055.11
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARYLAND ONCOLOGY TOWSON PA,21275,96701.66
2009,DEPARTMENT OF HUMAN RESOURCES,MARYLAND ONCOLOGY TOWSON PA,21204,60
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MARYLAND ONCOLOGY TOWSON PA,21275,231
2009,STATE HIGHWAY ADMIN,AMERICAN BRIDGE CO/EDWARD KRAEMER & SONS JV,22314,3094803.73
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,LIL'  KIDZ KASTLE DAYCARE CENTER,21045,299588.95
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PROVIDENCE IN-HOME CARE,22306,1808213.77
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,US BIOSERVICES,60693,90063.43
2009,MARYLAND PUBLIC TELEVISION,LORE SYSTEMS,20815,34310.42
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,DISCOVERY LEARNING OF GLEN BURNIE,21061,28749.65
2009,DEPARTMENT OF DISABILITIES,RESOURCE CONNECTION PG COUNTY INC,20706,2924.07
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RESOURCE CONNECTION PG COUNTY INC,20706,3636325
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,SHAKUNTALA S DHIR,20850,92136
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ATLANTIC RETINA CENTER P A,21804,59674.13
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,ATLANTIC RETINA CENTER P A,21804,160
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ALLEGANY HEARING & BALANCE LLC,21502,24187.9
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,ALLEGANY HEARING & BALANCE LLC,21502,2599.99
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,TRANSITIONING LIVES INC,21205,113435
2009,COMPTROLLER OF MARYLAND,CACI ENTERPRISE SOLUTIONS INC,22033,61661.11
2009,REGISTERS OF WILLS,CACI ENTERPRISE SOLUTIONS INC,22033,1083486.53
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JOYFUL WISDOM LLC,20783,748277.14
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,THE LOCAL MGMT BD OF ALLEGANY CO INC,21503,194401
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RAMESH AGARWAL MD,21801,31486.42
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,RAMESH AGARWAL MD,21801,365
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JEYAS ASSISTED LIVING FACILITY,20901,55785.28
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DELMARVA PHARMACY,21804,327224.43
2009,DEPARTMENT OF HUMAN RESOURCES,DELMARVA PHARMACY,21804,10
2009,STATE HIGHWAY ADMIN,POTOWMAC ENGINEERS INC,20743,306671.01
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,POTOWMAC ENGINEERS INC,20743,13402.19
2009,DEPARTMENT OF PUBLIC SAFETY -   CAPITAL,POTOWMAC ENGINEERS INC,20743,324268.14
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,MWB PROPERTIES,21613,35092
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RINU JOSEPH,21701,42772.6
2009,COMPTROLLER OF MARYLAND,COMMONWEALTH OF MASSACHUSETTS,01608,60385
2009,DEPARTMENT OF HUMAN RESOURCES,UNIV OF MASS MEDICAL SCHOOL,01655,78829
2009,MARYLAND PUBLIC TELEVISION,AMERICAN PUBLIC TELEVISION,01815,127823.36
2009,BOARD OF PUBLIC WORKS,QWEST COMMUNICATIONS INC,40285,120.85
2009,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,QWEST COMMUNICATIONS INC,40285,39.75
2009,DEPARTMENT OF DISABILITIES,QWEST COMMUNICATIONS INC,40285,3366.89
2009,MILITARY DEPARTMENT,QWEST COMMUNICATIONS INC,40285,218.49
2009,MD INST EMERG MEDICAL SERVICE SYSTEMS,QWEST COMMUNICATIONS INC,40285,44.45
2009,MARYLAND DEPT. OF VETERANS AFFAIRS,QWEST COMMUNICATIONS INC,40285,406.45
2009,DEPARTMENT OF BUDGET AND MANAGEMENT,QWEST COMMUNICATIONS INC,40285,33.72
2009,DEPARTMENT OF INFORMATION TECHNOLOGY,QWEST COMMUNICATIONS INC,40285,34629.3
2009,MDOT THE SECRETARY'S OFFICE,QWEST COMMUNICATIONS INC,40285,9811.83
2009,STATE HIGHWAY ADMIN,QWEST COMMUNICATIONS INC,40285,1087.64
2009,MOTOR VEHICLE ADMINSTRATION,QWEST COMMUNICATIONS INC,40285,369141.06
2009,MARYLAND AVIATION ADMINISTRATION,QWEST COMMUNICATIONS INC,40285,3174.76
2009,DEPARTMENT OF NATURAL RESOURCES,QWEST COMMUNICATIONS INC,40285,1368.12
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,QWEST COMMUNICATIONS INC,40285,979.19
2009,DEPARTMENT OF HUMAN RESOURCES,QWEST COMMUNICATIONS INC,40285,95290.66
2009,"DEPARTMENT OF LABOR, LICENSING & REG.",QWEST COMMUNICATIONS INC,40285,51568.59
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,QWEST COMMUNICATIONS INC,40285,0.38
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,QWEST COMMUNICATIONS INC,40285,693.24
2009,MARYLAND PUBLIC TELEVISION,QWEST COMMUNICATIONS INC,40285,9164.02
2009,MARYLAND STATE POLICE,QWEST COMMUNICATIONS INC,40285,736.15
2009,MARYLAND TRANSIT ADMINISTRATION,HUB PROPERTIES TRUST,02284,287101.36
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HUB PROPERTIES TRUST,02284,1416134.48
2009,DEPARTMENT OF HUMAN RESOURCES,HUB PROPERTIES TRUST,02284,298091.55
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WOOL KATHY RD LD,21863,55024.43
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MAVIS PAYNE,20603,74867.9
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JOHN CASEY  MD,20852,51329.3
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY #6041,60690,211834.96
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,EDUCATION ALLIANCE BROWN UNIVERSITY,02903,39754.89
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS,60690,282175.73
2009,MARYLAND STATE LOTTERY AGENCY,GTECH CORP,02903,444179.9
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,EVAS,02891,311703.25
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CIRCLE TERRACE APARTMENTS,21227,2221741
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,BAY RIDGE GARDENS,21403,1639400
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS CORPORATION 0452,60690,336469.69
2009,MARYLAND STADIUM AUTHORITY,GILBANE BUILDING COMPANY,02860,7225
2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,GILBANE BUILDING COMPANY,02860,17096735
2009,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,GILBANE BUILDING COMPANY,02860,53500373.7
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY #1831,60690,65344.16
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY #1881,60690,136877.36
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY #1881,60690,182377.42
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY 2010,60690,203026.8
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PROCARE PHARMACY DIRECT INC,15235,486688.1
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CAPITAL HEIGHTS LLC CVS,60690,166994.12
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,KEYSER CVS LLC,60690,101028.85
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,GENESIS III,20745,195941.65
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FOUNDATIONS MEDICAL ADULT DAY CARE,21090,867495.56
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,FOUNDATIONS MEDICAL ADULT DAY CARE,21090,85201.56
2009,DEPARTMENT OF HUMAN RESOURCES,S & N REALTY LLC,01982,760426.77
2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,SIGNATURE SPACE LLC,20902,167811
2009,DEPARTMENT OF HUMAN RESOURCES,IMAGINATIONS DAYCARE,20637,150
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,IMAGINATIONS DAYCARE,20637,65373.55
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,EARTHLY ANGELS CCC,21215,25368.99
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SON-GRACE INC T/A BLESSED HOPE HOME,21284,145606.69
2009,DEPARTMENT OF GENERAL SERVICES,PBI DISASTER RESTORATION LLC,21093,211144.4
2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,PBI DISASTER RESTORATION LLC,21093,140151.83
2009,MARYLAND DEPT. OF AGING,ANDERSEN BENSON CONSULTING SERVICES,20902,54000
2009,STATE HIGHWAY ADMIN,HRV CONFORMANCE VERIF ASSOC,15205,381809.1
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,SANDRA EPPS,21133,30427.48
2009,MDOT THE SECRETARY'S OFFICE,KAPLAN KIRSCH & ROCKWELL LLP,80202,296
2009,MARYLAND PORT ADMINISTRATION,KAPLAN KIRSCH & ROCKWELL LLP,80202,148
2009,MARYLAND TRANSIT ADMINISTRATION,KAPLAN KIRSCH & ROCKWELL LLP,80202,119801.89
2009,MARYLAND PORT ADMINISTRATION,"ELK TRANSPORTATION, INC/HAINES & KIBBLEH",19601,293891.41
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,RECLAIMING OUR CHILDREN,21223,34840.66
2009,DEPARTMENT OF JUVENILE SERVICES,RECLAIMING OUR CHILDREN,21205,49411.8
2009,STATE HIGHWAY ADMIN,O'CONNELL & LAWRENCE INC/DMJM & HARRIS,20832,224216.64
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,TOTS-N-BLOCKS LEARNING CENTER INC,21213,71601.16
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,FUTURE LEADERS CHILD CARE CENTER LLC.,21225,116391.24
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SVYATOSLAV SHPARAGA,21136,219748.29
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,KIDZ NEXT DOOR EARLY LEARING CENTER INC,21207,43233.36
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MULVEYS PRESTON PHARMACY,21655,76586.59
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BAHRAM PISHDAD MD,22181,38541.35
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,CHANTEE GREENE,21222,62425.62
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,EVA S BARENBAUM,21215,34522.37
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MICHAEL P MORAN M D,21613,26766.53
2009,STATE HIGHWAY ADMIN,LANE CONSTRUCTION CORPORATION,06450,24149035.39
2009,OFFICE OF THE PUBLIC DEFENDER,PITNEY BOWES INC,40285,40603.06
2009,OFFICE OF THE ATTORNEY GENERAL,PITNEY BOWES INC,40285,101762.74
2009,OFFICE OF THE STATE PROSECUTOR,PITNEY BOWES INC,40285,5370
2009,OFFICE OF PEOPLES COUNSEL,PITNEY BOWES INC,40285,3141.84
2009,WORKERS' COMPENSATION COMMISSION,PITNEY BOWES INC,40285,2233.86
