,Year,Agency Name,Vendor Name,Vendor Zip,Amount
45532,2010,DEPARTMENT OF HUMAN RESOURCES,SCHOOL SPECIALTY,44901,95
45537,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"KRUEGER INTERNATIONAL, INC.",53288,7863560
45542,2010,MARYLAND TRANSIT ADMINISTRATION,BALFOUR BEATTY RAIL SYSTEMS INC,32219,171258
45543,2010,MARYLAND STADIUM AUTHORITY,LAB SAFETY SUPPLY INC,53546,24419
45546,2010,MARYLAND TRANSIT ADMINISTRATION,LAB SAFETY SUPPLY INC,53547,8194
45563,2010,DEPARTMENT OF HUMAN RESOURCES,4 IMPRINT,54901,26893
45582,2010,MARYLAND TRANSIT ADMINISTRATION,SAFETY KLEEN SYSTEMS INC,75024,399431
45588,2010,STATE HIGHWAY ADMIN,CARGILL INC SALT,33610,4275610
45590,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TARGET CORP,55440,4861643
45602,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HAZELDEN,55012,44029
45603,2010,MARYLAND AVIATION ADMINISTRATION,USDA/APHIS,63197,358397
45612,2010,MARYLAND TRANSIT ADMINISTRATION,L&M RADIATOR,55746,706827
45613,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,N C S PEARSON INC,07675,24905010
45618,2010,MARYLAND STADIUM AUTHORITY,FASTENAL CO,55987,35386
45624,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MCKESSON MEDICAL SURGICAL MEDIMART,55427,53687
45640,2010,WORKERS' COMPENSATION COMMISSION,WEST GOVERNMENT SERVICES,55164,117
45665,2010,MD DEPARTMENT OF AGRICULTURE,SOLUTRAN,55447,70727227
45669,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TACTILE SYSTEMS TECHNOLOGY,55480,40057
45676,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HSS INC AN INGENIX COMPANY,84127,100692
45677,2010,MD DEPARTMENT OF AGRICULTURE,FINANCIAL SERVICES MGT CORP  SENIORS ACCOUNT,56253,32738293
45679,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ACTIVSTYLE INC,55411,91094
45682,2010,DEPARTMENT OF INFORMATION TECHNOLOGY,PROJECT CONSULTING GROUP,55403,71736
45683,2010,PUBLIC SERVICE COMMISSION,SHAVLIK TECHNOLOGIES,55113,99273
45692,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARY T MARYLAND,55448,113029
45734,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,I F M C,50266,865957
45736,2010,DEPARTMENT OF JUVENILE SERVICES,CLARINDA YOUTH CORP/DBA CLARINDA YOUTH ACADEMY,51632,899978
45737,2010,DEPARTMENT OF JUVENILE SERVICES,WOODWARD YOUTH CORP,50276,276635
45738,2010,STATE HIGHWAY ADMIN,L J ENTERPRISES,20732,1070776
45749,2010,MOTOR VEHICLE ADMINSTRATION,SUMTOTAL SYSTEMS INC,94139,15042402
45755,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RCP OF PRINCE FREDERICK,33655,176558
45775,2010,MARYLAND SCHOOL FOR THE DEAF,MAXPLAYFIT LLC,24503,38832
45793,2010,MD DEPARTMENT OF AGRICULTURE,BIOMERIEUX INC,63150,152668
45796,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,LA PETITE ACADEMY INC,60661,308341
45797,2010,DEPARTMENT OF HUMAN RESOURCES,CORRECTIONAL MEDICAL SYSTEMS,60689,65843643
45803,2010,MILITARY DEPARTMENT,SPRINT,64121,55283
45815,2010,PUBLIC SERVICE COMMISSION,OCI RESOURCES INC,66211,1033063
45819,2010,MARYLAND STATE POLICE,KUSTOM SIGNALS INC,64141,120693
45820,2010,DEPARTMENT OF INFORMATION TECHNOLOGY,TELTEX INC,64060,31725
45826,2010,DEPARTMENT OF HUMAN RESOURCES,FRED PRYOR SEMINARS,66202,28575
45831,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,KEEFE SUPPLY COMPANY,63178,3980764
45832,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,US NETCOM CORP INC,64804,29016
45850,2010,STATE HIGHWAY ADMIN,AERO ENERGY,17350,26569
45857,2010,MARYLAND PORT ADMINISTRATION,ADESTA LLC,68102,1031331
45858,2010,MARYLAND STADIUM AUTHORITY,TRIRIGA,89119,173202
45859,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,MEDESO MANOR APTS LLC,08527,469663
45867,2010,DEPARTMENT OF HUMAN RESOURCES,SAN MARCOS,78666,92519
45872,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ACS PHARMACY,32837,70440
45875,2010,OFFICE OF THE PUBLIC DEFENDER,"ROSSER, LLC",10604,474098
45883,2010,"DEPARTMENT OF LABOR, LICENSING & REG.",BALTGEM DEVELOPMENT CORP,63146,271134
45885,2010,MARYLAND TRANSIT ADMINISTRATION,NEW FLYER OF AMERICA INC DBA NEW FLYER USA INC,56716,64429548
45886,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MILESTONE MEDICAL SERVICES,20787,121327
45888,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SEASONS HOSPICE & PALLIATIVE CARE OF MARYLAND,60016,8788956
45895,2010,STATE HIGHWAY ADMIN,BOWLES ENTERPRISES LLC,20656,250509
45900,2010,MOTOR VEHICLE ADMINSTRATION,WESTERN SURETY COMPANY,60604,107747
45901,2010,MARYLAND STADIUM AUTHORITY,DAKTRONICS INC,57006,2270584
45903,2010,OFFICE OF DEAF AND HARD OF HEARING,CSD,57103,38822
45908,2010,DEPARTMENT OF INFORMATION TECHNOLOGY,HAMILTON TELEPHONE COMPANY,68818,4799563
45909,2010,DEPARTMENT OF GENERAL SERVICES- CAPITAL,HDR ARCHITECTURE INC,68114,35518
45914,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMBER ENTERPRISES INC,68138,65169
45955,2010,DEPARTMENT OF GENERAL SERVICES,AXIOM PROTECTIVE SERVICES INC.,20741,957032
45963,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ASSISTED LIVING OF ROCKVILLE LLC,20853,211304
45968,2010,COMPTROLLER OF MARYLAND,EST R HOYT % D HAWKINS ETAL PR,30040,148726
45970,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MYERS AND STAUFFER LC,66604,4317263
45984,2010,MARYLAND HEALTH INSURANCE PLAN,HAUSE ACTUARIAL SOLUTIONS INC,66213,65475
45991,2010,STATE HIGHWAY ADMIN,B & R MASONRY LLC,21539,4003156
45997,2010,DEPARTMENT OF NATURAL RESOURCES,METROPOLITAN WASHINGTON COUNCIL OF GOVT,20002,39907059
46013,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,BAYHEALTH MEDICAL CENTER,19183,1965
46020,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SCHAGRIN GAS COMPANY,19709,100055
46022,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BEEBE MEDICAL CENTER,85080,34526
46026,2010,OFFICE OF THE PUBLIC DEFENDER,DELMARVA POWER,19886,3111628
46028,2010,ENERGY ADMINISTRATION,DELMARVA POWER,08069,1579344
46057,2010,DEPARTMENT OF GENERAL SERVICES,BENNETT SECURITY SERVICE,19903,188503
46059,2010,STATE HIGHWAY ADMIN,MODERN EQUIPMENT SALES & RENTAL CO,19007,462361
46064,2010,DEPARTMENT OF GENERAL SERVICES- CAPITAL,MELVIN L. JOSEPH CONSTRUCTION COMPANY,19947,759001
46068,2010,UNINSURED EMPLOYERS FUND,CHRISTIANA CARE HEALTH SERVICES INC,19805,948149
46078,2010,MDOT THE SECRETARY'S OFFICE,WILMINGTON AREA PLANNING COUNCIL,19711,48431
46090,2010,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,BEAR INDUSTRIES INC,19702,234807
46091,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FOULK ROAD PHYSICAL THERAPY INC,19810,27694
46103,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CONVENTRY HEALTH CARE OF DELAWARE,19808,40721386
46128,2010,MD DEPARTMENT OF AGRICULTURE,ELLIS FARMS INC,19966,230030
46133,2010,MD DEPARTMENT OF PLANNING,HERTRICH FLEET SERVICES INC,19963,119472
46144,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMERIGROUP MARYLAND INC,23462,653455342
46146,2010,STATE HIGHWAY ADMIN,SLOW & EASY TRUCKING LLC,19938,58150
46161,2010,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,ACER EXHIBITS & EVENTS,21017,7402254
46195,2010,MD DEPARTMENT OF PLANNING,UNIVERSITY OF DELAWARE,19716,155029
46216,2010,STATE HIGHWAY ADMIN,PAUL S YOUNG JR TRUCKING,20872,808315
46218,2010,DEPARTMENT OF NATURAL RESOURCES,D01-USGS,20192,113958
46397,2010,MARYLAND DEPT. OF AGING,THE DAILY RECORD CO,02108,418
46409,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ECONOMY WHOLESALE GROCERY CO,21504,216571
46468,2010,MARYLAND DEPT. OF VETERANS AFFAIRS,MONTGOMERY VAULT,20849,299103
46601,2010,STATE HIGHWAY ADMIN,WALTER G COALE INC,21028,669868
46712,2010,DEPARTMENT OF HUMAN RESOURCES,ASSOCIATED CATHOLIC CHARITIES,20755,11754410
46807,2010,MARYLAND HIGHER EDUCATION COMMISSION,LOYOLA UNIVERSITY MARYLAND,21210,10437518
46832,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,JOHNS HOPKINS HOSPITAL INPATIENT,21287,234935
46883,2010,MD DEPARTMENT OF AGRICULTURE,MOUNT ST MARYS UNIVERSITY,21727,11080734
46927,2010,MILITARY DEPARTMENT,DEFENSE FINANCE & ACCT OFFICE,21005,433734
47047,2010,MARYLAND STATE POLICE,SUBURBAN HOSPITAL,20014,96
47051,2010,DEPARTMENT OF GENERAL SERVICES,NAVAL ACADEMY-ATHLETIC ASSOC,21402,679450
47087,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VINDOBONA INC,21714,2539341
47136,2010,"DEPARTMENT OF LABOR, LICENSING & REG.",WESTFIELD WHEATON,90074,495594
47235,2010,DEPARTMENT OF NATURAL RESOURCES,ALICE FERGUSON FOUNDATION INC,20607,402959
47359,2010,DEPARTMENT OF NATURAL RESOURCES,AC SCHULTES OF DELAWARE INC,19933,40335
47460,2010,STATE HIGHWAY ADMIN,BEALLSVILLE VALLEY FARM,20839,184760
47571,2010,"DEPARTMENT OF LABOR, LICENSING & REG.",ARDMORE ENTERPRISES INC,20703,491129
47663,2010,DEPARTMENT OF BUDGET AND MANAGEMENT,US DEPT HEALTH & HUMAN SRV,20857,1218194
47676,2010,DEPARTMENT OF HUMAN RESOURCES,UNITED COMMUNITIES AGAINST POVERTY,20731,1196564
47689,2010,ENERGY ADMINISTRATION,CHESAPEAKE COLLEGE,21679,13210697
47714,2010,STATE HIGHWAY ADMIN,COMMISSIONERS OF SECRETARY,21664,75837
47776,2010,MD DEPARTMENT OF AGRICULTURE,RINEHART ORCHARDS INC,21783,237401
47821,2010,MD DEPARTMENT OF AGRICULTURE,ARMACOST FARMS INC,21155,132018
47832,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SHALOM SQUARE,20145,215470
47834,2010,STATE HIGHWAY ADMIN,K & K EXCAVATING INC,21765,73154
47842,2010,MD INST EMERG MEDICAL SERVICE SYSTEMS,CLIA LABORATORY PROGRAM,28272,1865416
47858,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES INC,43699,1642056
47910,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,QUEST DIAGNOSTICS INC MARYLAND INSURANCE,60993,345
47912,2010,BALTIMORE CITY COMMUNITY COLLEGE,"WEXFORD UMB 2, LLC.",63134,42091
47930,2010,MILITARY DEPARTMENT,WESTERN MARYLAND WASTE SYSTEM LLC,48255,187253
47955,2010,MD DEPARTMENT OF AGRICULTURE,CECIL COUNTY FAIR,21916,55247
48007,2010,SUBSEQUENT INJURY FUND,MARYLAND BUSINESS FORMS INC,21071,60176
48229,2010,MARYLAND STATE ARCHIVES,RESI,21252,220694
48238,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,ANDREWS AIR FORCE BASE CHILD & YOUTH PGRM,20762,176907
48289,2010,MARYLAND STADIUM AUTHORITY,AIRECO SUPPLY INC,20763,246994
48379,2010,UNINSURED EMPLOYERS FUND,DRS GROOVER CHRISTIE & MERRITT PC,20042,18464493
48413,2010,MARYLAND DEPT. OF VETERANS AFFAIRS,CINTAS CORP #042,19802,7197
48446,2010,MILITARY DEPARTMENT,TOWN OF QUEENSTOWN,21658,88277
48463,2010,STATE HIGHWAY ADMIN,AMERICAN INFRASTRUCTURE,19490,20610242
48478,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,PENINSULA EYE SURGEONS PA,20804,9733
48587,2010,MD DEPARTMENT OF AGRICULTURE,LAMBERTSON FARMS INC,21864,116261
48604,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOMECALL INC/ABA HOMECALL,70503,268999
48609,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WASHINGTON REGIONAL CARDIAC,20010,2504911
48632,2010,DEPARTMENT OF THE ENVIRONMENT,J R ENTERPRISES LLP,21738,94800
48659,2010,STATE HIGHWAY ADMIN,DONALD E HEDLER,20778,137992
48696,2010,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,QUEEN ANNE COUNTY STATES ATTORNEY,21619,212856
48722,2010,DEPARTMENT OF HUMAN RESOURCES,METRO WASH ORTHOP ASSOC,20750,100
48819,2010,DEPARTMENT OF HUMAN RESOURCES,"MARYLAND SHERIFFS' YOUTH RANCH, INC.",21717,918565
48823,2010,DEPARTMENT OF HUMAN RESOURCES,MARYLAND LEADERSHIP WORKSHOPS INC,20883,790338
48919,2010,DEPARTMENT OF HUMAN RESOURCES,BRUCETON PETROLEUM CO INC,26505,177992
49246,2010,STATE HIGHWAY ADMIN,CITY CLERK OF WOODSBORO,21798,154745
49293,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,N M CARROLL MANOR INC,20151,5789665
49316,2010,DEPARTMENT OF GENERAL SERVICES- CAPITAL,URBAN N ZINK CONTRACTOR INC,21027,2045017
49318,2010,COMPTROLLER OF MARYLAND,US OFFICE OF PERSONNEL MANAGEMENT,20415,69163
49344,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,DEWAR PROPERTIES INC,31604,573614
49387,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SENIOR CITIZENS HOUSING DEV CORP OF MONT CO T/A,33323,1690059
49556,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CHESTNUT MANOR APTS,21875,2799935
49573,2010,STATE HIGHWAY ADMIN,COMM OF VIENNA,21869,424098
49669,2010,MARYLAND INSURANCE ADMINISTRATION,PROASSURANCE NATIONAL CAPITAL INS CO,35209,141812
49678,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BESTEMPS,10116,30065
49686,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PHARMERICA DRUG SYSTEMS INC,40299,1753745
49731,2010,STATE HIGHWAY ADMIN,PENN MAR ORGANIZATION INC,21053,6075091
50046,2010,STATE HIGHWAY ADMIN,SCHUMMER INC,21106,236218
50049,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,BARCLAY GREENMOUNT NSA LP,22204,869676
50062,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARYLAND RADIATION ONCOL ASSOC,22038,1454271
50098,2010,STATE HIGHWAY ADMIN,TOWN OF BARTON,21521,61853
50140,2010,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,ROUND HOUSE THEATRE INC,20824,8487650
50296,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,REHABILITATION SERVICES,20833,931499
50383,2010,WORKERS' COMPENSATION COMMISSION,MVS INC,20040,713730
50491,2010,MARYLAND TRANSIT ADMINISTRATION,CROSSROAD CHRISTIAN CHURCH INC,20685,426711
50558,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SUPER VALU DBA/ SHOPPERS PHARMACY,60131,1636359
50565,2010,MARYLAND TRANSIT ADMINISTRATION,MARYLAND ECONOMIC DEVELOPMENT CORP,21530,332281
50621,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SAV-MOR FRANCHISING INC,48376,257475
50659,2010,STATE HIGHWAY ADMIN,MIKE BITNER CO,21904,350628
50682,2010,DEPARTMENT OF DISABILITIES,INTEGRATION TECHNOLOGIES GROUP INC,22043,635352
50690,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,UNIV OF MD EMERG ASSO,21273,28100
50901,2010,UNINSURED EMPLOYERS FUND,RADIOLOGY IMAGING ASSOCIATES,28289,904529
51010,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WESTMAR DESIGN SYSTEMS INC,21556,39854
51105,2010,STATE HIGHWAY ADMIN,K L HARROD TRUCKING & ASPHALT,20868,43550
51168,2010,STATE HIGHWAY ADMIN,STREAKER CONST & ASPHALT CO,21794,443629
51254,2010,STATE HIGHWAY ADMIN,P KNIGHT & SON INC,21917,146568
51265,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,NATIONAL NAVAL MEDICAL COMMAND CHILD DEVELOP. CTR.,20889,32936
51269,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,ACP EAST LLC,20153,59832
51314,2010,MARYLAND STADIUM AUTHORITY,WASHINGTON GAS ENERGY SERVICES INC,20171,15592029
51381,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CLARK CONSTRUCTION MAINTENANCE,21087,455841
51412,2010,STATE HIGHWAY ADMIN,VEHICLE MAINTENANCE PROGRAM,33431,231102
51437,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,UNITED GLENARDEN I LP,90025,3640069
51457,2010,MARYLAND FOOD CENTER AUTHORITY,JANI KING OF BALTIMORE,33765,112240
51574,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BEST BUDDIES INTERNATIONAL INC,33131,306798
51624,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MAXIM PHARMACY,20884,77535
51648,2010,STATE HIGHWAY ADMIN,J & P EXCAVATING COMPANY INC,21710,307612
51659,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AUSTIN PHARMACY,21712,275543
51717,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BLACK LEADERSHIP COUNCIL FOR EXCELLENCE INC,20616,200583
51726,2010,OFFICE OF THE ATTORNEY GENERAL,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,1475777
51761,2010,WORKERS' COMPENSATION COMMISSION,ABC BURGLAR ALARM SYSTEM INC,60455,8970
51933,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,WRAMC CHILD & YOUTH SERVICES,20307,33788
51982,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,INTEGRA HEALTHCARE AUDITING & SRVCS,20709,2017104
51990,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RETINA ASSOCIATES PC,06095,43907
52007,2010,MARYLAND AVIATION ADMINISTRATION,EAST COAST SWEEPING INC,11050,5115987
52027,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CARROLL COUNTY DIALYSIS,98401,2065079
52099,2010,MD DEPARTMENT OF AGRICULTURE,LANGUAGE LEARNING ENTERPRISES INC,22602,145238
52105,2010,STATE HIGHWAY ADMIN,HERE TO HELP,21523,68766
52206,2010,MOTOR VEHICLE ADMINSTRATION,PAJ BUSINESS STAFFING INC,53095,44730
52222,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DEBORAH STOIA/ELTERHAUS,21036,61271
52237,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CHILDREN'S CHOICE OF MARYLAND INC,08031,3464961
52277,2010,STATE HIGHWAY ADMIN,QUALITY LANDSCAPING & EXC INC,20615,52135
52326,2010,STATE HIGHWAY ADMIN,J W GRANER INC,20689,33255
52382,2010,STATE HIGHWAY ADMIN,EXCAVATING ASSOCIATES INC,21529,367490
52397,2010,MARYLAND TRANSIT ADMINISTRATION,NABI INC,35246,2404732
52403,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SEAT PLEASANT DRUG INC,20019,977071
52448,2010,STATE HIGHWAY ADMIN,TOMAR TRUCKING,20675,206365
52450,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ALFRED HOUSE ELDERCARE INC,20916,97451
52508,2010,MD DEPARTMENT OF PLANNING,OCTAGON SERVICES INC,20724,297626
52542,2010,STATE HIGHWAY ADMIN,FREDERICK COUNTY PAVING INC,21788,811399
52607,2010,MDOT THE SECRETARY'S OFFICE,GOVCONNECTION INC,01813,32452
52652,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"ACCESS NURSING SERVICES,INC",10570,179795
52744,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MONTCLAIR MANOR II,20759,275397
53082,2010,MILITARY DEPARTMENT,PEPCO ENERGY SERVICES INC,22209,19837346
53349,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,LOWER SHORE CLINIC INC,21081,60
53397,2010,UNINSURED EMPLOYERS FUND,CLINICAL RADIOLOGIST,23294,97790
53438,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EQUINOX HEALTHCARE INC,21723,403640
53512,2010,MILITARY DEPARTMENT,MOBILEASE MODULAR SPACE INC,08086,94440
53601,2010,MARYLAND TRANSIT ADMINISTRATION,DISTRICT SAFETY PRODUCTS INC,20122,149949
53671,2010,STATE HIGHWAY ADMIN,INTERNATIONAL SALT CMPANY LLC,18411,11275180
53679,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TAYLOR MELFA HOUSE,21627,33518
53836,2010,DEPARTMENT OF GENERAL SERVICES,CUSTOM ENERGY/M&E SALES LLC,66214,584630
53896,2010,STATE HIGHWAY ADMIN,REDGATE FARM ENTERPRISES INC,20621,68030
53977,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VICTOR ONYEJIAKA MD,20918,40569
54077,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARYLAND SUPPLY & EQUIPMENT,21270,995981
54158,2010,MARYLAND TRANSIT ADMINISTRATION,ANA LABORATORIES INC,08099,67332
54163,2010,DEPARTMENT OF HUMAN RESOURCES,ALL THAT MATTERS INC FOUNDATION,20749,1786811
54224,2010,MARYLAND FOOD CENTER AUTHORITY,ESI-AMERIWASTE TRANSFER,20109,523104
54233,2010,DEPARTMENT OF HUMAN RESOURCES,BERKSHIRE PROPERTIES LLC,33401,1202449
54273,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ARASTOO YAZDANI MD,20195,162545
54354,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GREATER WASHINGTON EMERGENCY P,20116,265780
54455,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GANTECH INC,07191,322265
54503,2010,"DEPARTMENT OF LABOR, LICENSING & REG.",OFFICIAL PAYMENT CORP.,90009,121948
54511,2010,STATE HIGHWAY ADMIN,TRAFFIC SYSTEMS INC,21077,7319068
54531,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CENTER RADIOLOGY PC,20420,87039
54538,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,MARTHA JANE MERRION PHD PA,20128,67295
54615,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SOUTHERN MARYLAND ANESTHESIA ASSO,30907,66720
54625,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VASANT DATTA MD PC,21734,31528
54666,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MED-PED HEALTH CARE LLC,20738,34868
54670,2010,MD DEPARTMENT OF AGRICULTURE,R & H PROPERTIES  PARTNERSHIP,21649,121690
54689,2010,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,MARYLAND CENTER CHINA LLC,99999,156000
54779,2010,STATE HIGHWAY ADMIN,TESSA STRUCTURES LLC,19946,5870290
54836,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ONE STEP ORTHOTIC & PROSTHETIC,20147,63737
54851,2010,OFFICE OF PEOPLES COUNSEL,LANZALOTTA & ASSOCIATES LLC,29926,61803
54902,2010,STATE HIGHWAY ADMIN,BOWLING AGRI-SERVICE INC,20664,69059
54921,2010,MARYLAND TRANSIT ADMINISTRATION,KM2 INCORPORATED,37230,50033
54965,2010,DEPARTMENT OF NATURAL RESOURCES,PETROLEUM MARKETING GROUP,22192,228672
55024,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MEDPARK PHARMACY INC,20401,35518
55087,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ARROW PROJECT OF MARYLAND INC,77388,8748147
55192,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NUTRI CHOICE PARTNERS INC,20907,716646
55219,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"AXIS GEOSPATIAL, LLC",21861,635151
55234,2010,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,"CHESAPEAKE NETCRAFTSMEN, LLC",19176,41553
55240,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CAPITOL ORTHOPAEDICS & REHAB LLC,20847,31556
55262,2010,MARYLAND TRANSIT ADMINISTRATION,TTA SYSTEMS LLC,14843,1752131
55317,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CITY OF ANNAPOLIS,19130,30069
55520,2010,STATE HIGHWAY ADMIN,CITY OF GAITHERSBURG,20760,426197
55577,2010,ENERGY ADMINISTRATION,TOWN OF OCEAN CITY,21843,4252388
55923,2010,MARYLAND STATE POLICE,CHARLES COUNTY GOVERNMENT,20693,69638
56415,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TOWN OF SYKESVILLE,21748,139160
56447,2010,MILITARY DEPARTMENT,TOWN OF KENSINGTON,20795,126624
56561,2010,MILITARY DEPARTMENT,TOWN OF CHESAPEAKE CITY,21915,56969
56612,2010,MILITARY DEPARTMENT,TOWN OF GARRETT PARK,20896,52236
56622,2010,ENERGY ADMINISTRATION,TOWN OF CHARLESTOWN,21914,185443
56841,2010,DEPARTMENT OF JUVENILE SERVICES,BNA,08837,265
56887,2010,MOTOR VEHICLE ADMINSTRATION,AAMVA,22203,2939130
56894,2010,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,THE WASHINGTON POST,23285,18406
56902,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,THE WASHINGTON POST,21150,13100
56912,2010,"DEPARTMENT OF LABOR, LICENSING & REG.",AMERICAN COUNCIL ON ED,20055,339122
56930,2010,MARYLAND PORT ADMINISTRATION,GOERGETOWN UNIV - ATHLETICS,20057,15900
56936,2010,DEPARTMENT OF NATURAL RESOURCES,WILDLIFE MANAGEMENT INSTITUTE,17324,44455
56944,2010,DEPARTMENT OF HUMAN RESOURCES,OFF OF CHILD SUPPORT ENFORCEMENT,20447,197201
56945,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOWARD UNIVERSITY HOSPITAL,20060,1946864
56949,2010,"DEPARTMENT OF LABOR, LICENSING & REG.",US DEPT OF LABOR-OSHA,20210,145758
56955,2010,DEPARTMENT OF NATURAL RESOURCES,U S FISH & WILDLIFE SERVICE,80227,65510
