,Year,Agency Name,Vendor Name,Vendor Zip,Amount
25636,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMBER ENTERPRISES INC,68138,92462
25686,2009,DEPARTMENT OF GENERAL SERVICES,AXIOM PROTECTIVE SERVICES INC.,20741,1100861
25693,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LIBERTY GARDENS ELDERCARE,21918,101541
25698,2009,OFFICE OF PEOPLES COUNSEL,FISHER SHEEHAN & COLTON,02478,31985
25700,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MYERS AND STAUFFER LC,66604,2986918
25717,2009,DEPARTMENT OF JUVENILE SERVICES,NATCHEZ TRACE Y0UTH ACADEMY,37185,996018
25719,2009,STATE HIGHWAY ADMIN,B & R MASONRY LLC,21539,5697322
25722,2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,MORRIE WARSHAWSKI,94559,56586
25739,2009,UNINSURED EMPLOYERS FUND,BAYHEALTH MEDICAL CENTER,19901,4526596
25742,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MILFORD MEM HOSPITAL INC,19963,3752895
25745,2009,DEPARTMENT OF HUMAN RESOURCES,SCHAGRIN GAS COMPANY,19709,157579
25749,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,KIRBY AND HOLLOWAY,19952,93537
25751,2009,OFFICE OF THE PUBLIC DEFENDER,DELMARVA POWER,19886,1820157
25753,2009,ENERGY ADMINISTRATION,DELMARVA POWER,08330,518655
25758,2009,STATE HIGHWAY ADMIN,DELMARVA POWER,08069,1842094
25787,2009,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,MELVIN L. JOSEPH CONSTRUCTION COMPANY,19947,872245
25797,2009,MDOT THE SECRETARY'S OFFICE,WILMAPCO,19711,80970
25819,2009,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,K B COLDIRON INC,19945,487606
25820,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,P C SUPPLIES INC,19702,118945
25824,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,D P C HLTH CARE OF DELAWARE INC,19808,31935139
25825,2009,DEPARTMENT OF HUMAN RESOURCES,ADVOSERV,19701,2283102
25831,2009,BALTIMORE CITY COMMUNITY COLLEGE,WRITE WAY DISTRIBUTORS INC,19607,34525
25846,2009,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,NASON CONSTRUCTION INC,19810,9994575
25852,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,HHCD INC,37752,45
25853,2009,MD DEPARTMENT OF AGRICULTURE,ELLIS FARMS INC,19966,208130
25885,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMERIGROUP MARYLAND INC,23462,614172216
25920,2009,OFFICE OF PEOPLES COUNSEL,OSTRANDER CONSULTING,66615,132084
25922,2009,DEPARTMENT OF DISABILITIES,U OF DE CTR FOR DISABILITIES STUDIES,19716,166551
26075,2009,MARYLAND TRANSIT ADMINISTRATION,CHESAPEAKE SUPPLY & EQUIPTMENT CO,20863,74254
26077,2009,DEPARTMENT OF NATURAL RESOURCES,CHESAPEAKE SUPPLY & EQUIPTMENT CO,20763,290928
26148,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,THE DAILY RECORD CO,02108,7878
26153,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ECONOMY WHOLESALE GROCERY CO,21504,194207
26269,2009,MARYLAND DEPT. OF VETERANS AFFAIRS,WASHINGTON WILBERT VAULT WORKS INC,20725,402736
26374,2009,MILITARY DEPARTMENT,WALTER G COALE INC,21028,154699
26516,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,BON SECOURS BALTO HLTH CORP,28204,50
26598,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LOYOLA COLLEGE GRADUTE CENTER,21530,83999
26625,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,JOHNS HOPKINS HOSPITAL INPATIENT,21287,3036590
26676,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MT ST MARYS COLLEGE,21727,10779699
26681,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SHEPPARD PRATT HEALTH SYSTEMS,21285,1952984
26684,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,SHEPPARD PRATT HEALTH SYSTEMS,21755,305148
26840,2009,MARYLAND STATE POLICE,SUBURBAN HOSPITAL,20014,36
26842,2009,MILITARY DEPARTMENT,NAVAL ACADEMY-ATHLETIC ASSOC,21402,474000
26887,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VINDOBONA INC,21714,2546528
26895,2009,DEPARTMENT OF GENERAL SERVICES,FREEMIRE & ASSOC INC,21077,8263054
26942,2009,MARYLAND FOOD CENTER AUTHORITY,GEORGE WILLIAMS STEPHENS JR & ASSOC,21017,8142660
26974,2009,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,ROMMEL ELECTRIC COMPANY,21822,596196
27010,2009,DEPARTMENT OF JUVENILE SERVICES,CHESTER RIVER HOSPITAL CENTER,20167,471
27054,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,ALICE FERGUSON FOUNDATION/HARD BARGAIN FARM,20607,313028
27141,2009,STATE HIGHWAY ADMIN,AIR PHOTOGRAPHICS,25405,32894
27406,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MID-ATLANTIC FASTENERS,23113,92778
27461,2009,STATE HIGHWAY ADMIN,TOWN OF GALENA,21635,387564
27528,2009,BOARDS COMMISSIONS & OFFICES,CHESAPEAKE COLLEGE,21679,10629638
27556,2009,STATE HIGHWAY ADMIN,COMMISSIONERS OF SECRETARY,21664,675683
27682,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SHALOM SQUARE,20145,208004
27692,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RETIREE DRUG SUBSIDY CENTER,28272,273133808
27778,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,QUEST DIAGNOSTICS INC,60993,555
27792,2009,UNINSURED EMPLOYERS FUND,UNIFIED HEALTH SERVICES,38148,2052
27840,2009,DEPARTMENT OF GENERAL SERVICES,WILFRE CO INC,21830,1655735
27853,2009,STATE HIGHWAY ADMIN,TOWN OF CECILTON,21913,68034
27867,2009,SUBSEQUENT INJURY FUND,MARYLAND BUSINESS FORMS INC,21071,30648
27879,2009,MARYLAND TRANSIT ADMINISTRATION,INDUSTRIAL PRODUCTS SUPPLY,20791,1281428
27989,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SIMMONDS & SIMMONDS CHARTERED,20872,629172
27992,2009,STATE HIGHWAY ADMIN,M & C KITZMILLER,21538,110163
27993,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,M & C KITZMILLER,26707,21659
28035,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"BIKLE MANUFACTURING, INC.",21783,464275
28038,2009,STATE HIGHWAY ADMIN,TOWN OF WASHINGTON GROVE,20880,45184
28088,2009,MARYLAND STATE ARCHIVES,RESI,21252,202020
28109,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,ANDREWS AIR FORCE BASE CHILD & YOUTH PGRM,20762,172582
28251,2009,UNINSURED EMPLOYERS FUND,GROOVER CHRISTIE & MERRITT,20042,14395092
28299,2009,MOTOR VEHICLE ADMINSTRATION,MOTORCYCLE SAFETY FOUNDATION,92618,26856
28350,2009,STATE HIGHWAY ADMIN,AMERICAN INFRASTRUCTURE,19490,5972933
28354,2009,DEPARTMENT OF NATURAL RESOURCES,CHESTERWYE CENTER INC,21638,2620833
28358,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,PENINSULA EYE SURGEONS,20804,7488
28370,2009,STATE HIGHWAY ADMIN,WILLIAM A SIMPLER JR,21651,259549
28479,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,UNION BRIDGE PHARMACY,21791,252882
28483,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WASHINGTON REGIONAL CARDIAC,20010,2164695
28521,2009,MARYLAND HIGHER EDUCATION COMMISSION,PEERLESS ROCKVILLE HISTORIC PRESERVATION INC,20849,2900
28528,2009,STATE HIGHWAY ADMIN,DONALD E HEDLER,20778,57346
28586,2009,BALTIMORE CITY COMMUNITY COLLEGE,WASHINGTON CTR FOR INTERNSHIPS & ACADEMIC AFFR,28289,485203
28587,2009,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,NATIONAL GOVERNORS ASSOCATION,20001,582422
28701,2009,DEPARTMENT OF HUMAN RESOURCES,"MARYLAND SHERIFFS' YOUTH RANCH, INC.",21717,474201
28708,2009,DEPARTMENT OF HUMAN RESOURCES,MARYLAND LEADERSHIP WORKSHOPS INC,20883,764476
28717,2009,MARYLAND TRANSIT ADMINISTRATION,MARTA TRACK CONSTRUCTORS INC,32219,255794
28751,2009,STATE TREASURER'S OFFICE,STEPHEN FITZGERALD AND WAYNE DEEN,21062,1000
28790,2009,DEPARTMENT OF JUVENILE SERVICES,BRUCETON PETROLEUM CO INC,26505,148076
28825,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SUPPORT CENTER INC,20851,11540225
28920,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,CHILD & YOUTH SERVICES,20755,206568
28960,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,THE UROLOGICAL CENTER,17543,285
29050,2009,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,WRECKING CORP OF AMERICA ST LOUIS INC,22304,2549388
29110,2009,STATE HIGHWAY ADMIN,CITY CLERK OF WOODSBORO,21798,127761
29139,2009,MD DEPARTMENT OF PLANNING,UNIV OF MD FOUNDATION INC,21250,1783
29164,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,N M CARROLL MANOR INC,20151,1495323
29189,2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,URBAN N ZINK CONTRACTOR INC,21027,670367
29221,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,DEWAR PROPERTIES INC,31604,578686
29255,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SENIOR CITIZENS HOUSING DEV CORP OF MONT CO T/A,33323,1614477
29292,2009,STATE HIGHWAY ADMIN,DAVID H ROELKEY & SONS CONST,21756,134651
29401,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CHESTNUT MANOR APTS,21875,344677
29449,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,KHOSROW DAVACHI MD,20757,390753
29472,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CAMBRIDGE ASSOCIATES LP,04110,606286
29495,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"FAMILY SERVICES ASSOCIATION, INC",19341,149763
29543,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BESTEMPS,10116,99807
29553,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PHARMERICA DRUG SYSTEMS INC,40299,4402354
29554,2009,DEPARTMENT OF HUMAN RESOURCES,U.S. DEPARTMENT OF EDUCATION,75403,300
29698,2009,DEPARTMENT OF HUMAN RESOURCES,PETRO,06473,62056
29866,2009,STATE HIGHWAY ADMIN,A B & H EXCAVATING INC,20620,92860
29930,2009,STATE HIGHWAY ADMIN,FLOYD E CLINE & SONS INC,21773,276692
29978,2009,STATE HIGHWAY ADMIN,SCHUMMER INC,21106,721355
29984,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,BARCLAY GREENMOUNT NSA LP,22204,945872
29985,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SOUTHERN HIGH APARTMENTS,01960,430016
29997,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,BBBB INVESTMENT ASSOCIATES,21769,10017531
30000,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARYLAND RADIATION ONCOL ASSOC,22038,2443200
30033,2009,STATE HIGHWAY ADMIN,TOWN OF BARTON,21521,102918
30076,2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,ROUND HOUSE THEATRE INC,20824,9461517
30204,2009,DEPARTMENT OF HUMAN RESOURCES,NORTHWEST CITIZENS PATROL,21282,577799
30337,2009,WORKERS' COMPENSATION COMMISSION,MVS INC,20040,1300505
30508,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SUPER VALU DBA/ SHOPPERS PHARMACY,60131,1453251
30560,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SAV-MOR FRANCHISING INC,48376,230647
30561,2009,STATE HIGHWAY ADMIN,THE CONSERVATION FUND,25443,10000
30565,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SAIED JAMSHIDI,22183,31437
30573,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SHEPPARD PRATT PHYSICIANS,21273,729382
30824,2009,MD DEPARTMENT OF AGRICULTURE,DAMAZO FARMS,21758,53382
30857,2009,STATE HIGHWAY ADMIN,R L HALL TRUCKING CO,20032,59440
30888,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MT CARMEL PHARMACY,21111,550759
30896,2009,MARYLAND TRANSIT ADMINISTRATION,MARTINDALE HUBBELL,51593,199
30937,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WESTMAR DESIGN SYSTEMS INC,21556,48132
30970,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,COUNTRYWIDE HOME LOANS INC,91362,259200
31032,2009,BALTIMORE CITY COMMUNITY COLLEGE,VEOLIA TRANSPORTATIONSERVICES INC,60148,253840
31171,2009,MILITARY DEPARTMENT,TOWN HOUSE CARPETS & INTERIORS INC,20749,951244
31210,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,NATIONAL NAVAL MEDICAL COMMAND CHILD DEVELOP. CTR.,20889,29046
31213,2009,MARYLAND STADIUM AUTHORITY,EAST COAST BUILDING SERVICES INC,20719,159389
31217,2009,MARYLAND FOOD CENTER AUTHORITY,ZIMMERMAN ELECTRIC CO INC,21738,231171
31218,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,ACP EAST LLC,20153,59064
31353,2009,STATE HIGHWAY ADMIN,MARTINEZ HAULING INC,21625,220890
31396,2009,STATE HIGHWAY ADMIN,VEHICLE MAINTENANCE PROGRAM,33431,426463
31421,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JADEE INC,20677,5927423
31427,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,UNITED GLENARDEN I LP,90025,3314468
31452,2009,MARYLAND FOOD CENTER AUTHORITY,JANI KING OF BALTIMORE,33765,38761
31458,2009,BOARDS COMMISSIONS & OFFICES,CRYSTAL ENTREPRISES,20769,127109
31557,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BEST BUDDIES INTERNATIONAL,33131,200000
31600,2009,STATE HIGHWAY ADMIN,SULLY & SONS INC,20758,130710
31622,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MAXIM PHARMACY,20884,84473
31646,2009,STATE HIGHWAY ADMIN,J & P EXCAVATING COMPANY INC,21710,601974
31661,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AUSTIN PHARMACY,21712,262687
31724,2009,OFFICE OF THE PUBLIC DEFENDER,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,1680980
31765,2009,WORKERS' COMPENSATION COMMISSION,ABC BURGLAR ALARM SYSTEM INC,60455,8187
31832,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ALL AMERI AMBUL & TRANSPO,20754,562144
31977,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,WRAMC CHILD & YOUTH SERVICES,20307,27380
32038,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,INTEGRATED HEALTHCARE AUDITING & SERVICES INC,20709,2337689
32042,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RETINA ASSOCIATES PC,06095,53121
32046,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NATIONAL NURSES SERVICE,20186,28755
32054,2009,STATE HIGHWAY ADMIN,EAST COAST SWEEPING INC,11050,1876013
32060,2009,DEPARTMENT OF GENERAL SERVICES,ANGEL SYSTEMS INC,20634,163689
32074,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CARROLL COUNTY DIALYSIS,98401,106153
32138,2009,MARYLAND TRANSIT ADMINISTRATION,SEB ASSOCIATES,22192,203267
32159,2009,MOTOR VEHICLE ADMINSTRATION,LANGUAGE LEARNING ENTERPRISES INC,22602,218417
32166,2009,STATE HIGHWAY ADMIN,HERE TO HELP,21523,50886
32176,2009,MDOT THE SECRETARY'S OFFICE,FORCE 3 INC,21270,1035998
32257,2009,MOTOR VEHICLE ADMINSTRATION,PAJ BUSINESS STAFFING INC,53095,161959
32263,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NAZARENE DAY CARE-ADULT,21917,59533
32269,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ELTERNHAUS INC,21036,88798
32285,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CHILDREN'S CHOICE OF MARYLAND INC,08099,1685204
32448,2009,MARYLAND TRANSIT ADMINISTRATION,NABI INC,35246,3740755
32497,2009,STATE HIGHWAY ADMIN,TOMAR TRUCKING,20675,44210
32498,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ALFRED HOUSE ELDERCARE INC,20916,1503685
32646,2009,OFFICE OF THE ATTORNEY GENERAL,GOVCONNECTION INC,01813,29327
32708,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"ACCESS NURSING SERVICES,INC",10570,269304
32744,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JARRETSVILLE PHARMACY INC,21084,146981
32765,2009,ST. MARY'S COLLEGE OF MARYLAND -CAPITAL,ACI ATLANTIC CORPORATE INTERIORS,23229,535269
32799,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MONTCLAIR MANOR II,20759,444774
32813,2009,MARYLAND STADIUM AUTHORITY,LIBERTY DISCOUNT LAWN EQUIP,21155,25907
32939,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ROLAND PARK NURSING CENTER INC,43698,109293
33125,2009,MARYLAND FOOD CENTER AUTHORITY,PEPCO ENERGY SERVICES INC,22209,60915752
33166,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,UNIVERSAL SURGICAL ASSOCIATES,21150,72031
33411,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,LOWER SHORE CLINIC INC,21081,60
33458,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CLINICAL RADIOLOGISTS PA,23294,68077
33472,2009,STATE HIGHWAY ADMIN,GOODFELLOW REAL ESTATE SER LLC,21561,47341
33508,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EQUINOX HEALTCHARE INC,21723,191572
33567,2009,MOTOR VEHICLE ADMINSTRATION,CORPORATE MAILING SERVICES,24255,169154
33574,2009,MILITARY DEPARTMENT,MOBILEASE MODULAR SPACE INC,08086,94440
33617,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TRI-TOWNS PHARMACY,21562,2889754
33656,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,BAYCOMM,19807,25708
33662,2009,MARYLAND TRANSIT ADMINISTRATION,DISTRICT SAFETY PRODUCTS INC,20122,118463
33727,2009,MARYLAND AVIATION ADMINISTRATION,INTERNATIONAL SALT CO LLC,18411,43692
33735,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TAYLOR MELFA HOUSE,21627,32380
33882,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,KANU PATEL,20790,128
33918,2009,DEPARTMENT OF GENERAL SERVICES,CUSTOM ENERGY/M&E SALES LLC,66214,530039
33954,2009,STATE HIGHWAY ADMIN,K DOCKETT & SONS TRUCKING INC,20012,208782
34053,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VICTOR ONYEJIAKA MD,20918,51087
34090,2009,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,DVLMF,33484,500000
34304,2009,MARYLAND FOOD CENTER AUTHORITY,ESI-AMERIWASTE TRANSFER,20109,1977213
34441,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GREATER WASHINGTON EMERGENCY P,20116,222899
34496,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WORKING CAPITAL SOLUTIONS INC,60017,401038
34587,2009,"DEPARTMENT OF LABOR, LICENSING & REG.",OFFICIAL PAYMENT CORP.,90009,79501
34617,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,J & J RENTALS,21829,34516
34623,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MARTHA JANE MERRION PHD PA,20128,47912
34686,2009,MD DEPARTMENT OF AGRICULTURE,HARBORVIEW FARMS,21661,365407
34709,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SO MD ANESTHESIA ASSOC,30907,72591
34717,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GEORGE WASH UNIV MFA,20073,342910
34754,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MED-PED HEALTH CARE LLC,20738,43236
34775,2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,MARYLAND CENTER CHINA LLC,99999,206812
34828,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WORKFLOWONE,75149,120
34838,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SHORE PROSTHETICS AND ORTHOTICS LLC,00802,36641
34942,2009,OFFICE OF PEOPLES COUNSEL,LANZALOTTA & ASSOCIATES LLC,29926,46284
34990,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MID-MARYLAND MEDICAL TRANSPORT,22604,519882
34995,2009,STATE HIGHWAY ADMIN,BOWLING AGRI-SERVICE INC,20664,49816
35048,2009,MARYLAND AVIATION ADMINISTRATION,MASSEY AERO LLC,21650,65332
35128,2009,DEPT OF AGRICULTURE -  CAPITAL PROJECTS,SUNNY RIDGE FARM,21882,7845
35173,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ARROW PROJECT OF MARYLAND INC,77388,3165298
35283,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NUTRI CHOICE PARTNERS INC,20907,624403
35290,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,OLNEY MEDICAL GROUP LLC,20861,32212
35307,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,AXIX GEOSPATIAL LLC,21861,1278577
35346,2009,MARYLAND AVIATION ADMINISTRATION,HERCULES FENCE OF MARYLAND,23502,30709
35368,2009,BOARDS COMMISSIONS & OFFICES,JUSTICE & SECURITY STRATEGIES INC,20908,67262
35602,2009,STATE HIGHWAY ADMIN,CITY OF GAITHERSBURG,20760,1823633
35670,2009,BOARDS COMMISSIONS & OFFICES,TOWN OF OCEAN CITY,21843,4630526
36219,2009,MD DEPARTMENT OF AGRICULTURE,MONTGOMERY COUNTY PUBLIC SCHOOL,20835,502
36236,2009,MD INST EMERG MEDICAL SERVICE SYSTEMS,PRINCE GEORGES CO-TREASURY DIV ADMINISTRATION,20623,136720
36509,2009,DEPARTMENT OF NATURAL RESOURCES-CAPITAL,TOWN OF KENSINGTON,20795,10325
36620,2009,STATE HIGHWAY ADMIN,TOWN OF CHESAPEAKE CITY,21915,83935
36623,2009,BOARDS COMMISSIONS & OFFICES,TOWN OF OXFORD,21654,342630
36631,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,TOWN OF PORT DEPOSIT,19100,9888
36633,2009,MD DEPARTMENT OF PLANNING,TOWN OF BETTERTON,21610,81457
36674,2009,STATE HIGHWAY ADMIN,TOWN OF GARRETT PARK,20896,48957
36683,2009,STATE HIGHWAY ADMIN,TOWN OF CHARLESTOWN,21914,555849
36730,2009,STATE HIGHWAY ADMIN,M&CC OF MIDLAND,21542,68953
36757,2009,DEPARTMENT OF NATURAL RESOURCES,MARYLAND ORNITHOLOGICAL SOCIETY,21290,33900
36888,2009,OFFICE OF THE ATTORNEY GENERAL,BUREAU OF NATIONAL AFFAIRS,08837,11781
36918,2009,MARYLAND AVIATION ADMINISTRATION,GREATER WASH BOARD OF TRADE,20055,375658
36936,2009,STATE BOARD OF ELECTIONS,AMERICAN ASSOC MOTOR VEHICLE ADMINSTRTER,22203,35879
36952,2009,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,WASHINGTON POST,23285,23594
36960,2009,MARYLAND PORT ADMINISTRATION,WASHINGTON POST,20071,43055
36994,2009,MARYLAND HIGHER EDUCATION COMMISSION,INSTITUTE OFR PUBLIC REPRESENTATION,20057,7130
36998,2009,BOARDS COMMISSIONS & OFFICES,NATIONAL INSTITUTE OF GOVERNMENTAL PURCHASING INC,20170,263112
37005,2009,DEPARTMENT OF NATURAL RESOURCES,WILDLIFE MANAGEMENT INSTITUTE,05819,43271
37015,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOWARD UNIVERSITY HOSPITAL,20060,685419
37017,2009,DEPARTMENT OF NATURAL RESOURCES,NATL PARK SVC - FT MCHENRY MONUMENT & HIST SHRINE,20171,201761
37019,2009,"DEPARTMENT OF LABOR, LICENSING & REG.",US DEPT OF LABOR-OSHA,20210,139688
37026,2009,DEPARTMENT OF NATURAL RESOURCES,U S FISH & WILDLIFE SERVICE,59715,48679
37035,2009,MARYLAND TRANSIT ADMINISTRATION,AASHTO 2009,20061,5000
37039,2009,MARYLAND STATE DEPARTMENT OF EDUCATION,HOWARD UNIV FAC PRAC PLAN,20059,70214
37044,2009,DEPARTMENT OF HUMAN RESOURCES,LUTHERAN SOCIAL SERVICES OF NATIONAL CAPITAL AREA,22043,556966
37095,2009,STATE HIGHWAY ADMIN,NORFOLK SOUTHERN RAILWAY,23510,9128757
37099,2009,MILITARY DEPARTMENT,FROEHLING AND ROBERTSON INC,23261,395607
37102,2009,DEPARTMENT OF JUVENILE SERVICES,NEW DOMINION SCHOOL,23936,186836
37103,2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SUNTRUST MORTGAGE INC,23234,151837
37106,2009,DEPARTMENT OF NATURAL RESOURCES,SOUTHERN STATES CHARLOTTE HALL,25404,104417
37110,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VIRGINIA HOSP CTR ARLINGTON HLTH SY,22205,27049
37112,2009,MARYLAND HIGHER EDUCATION COMMISSION,HAMPTON UNIVERSITY,23668,26575
37116,2009,STATE HIGHWAY ADMIN,DEWBERRY & DAVIS LLC,22031,898224
37122,2009,STATE HIGHWAY ADMIN,INOVA FAIRFAX HOSPITAL,22042,3780589
37129,2009,MARYLAND TRANSIT ADMINISTRATION,GRAHAM WHITE SALES CORP,24153,188518
37132,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"S F & P CO., INC.",24482,401641
37147,2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,GEORGE MASON UNIVERSITY,22030,194759
37151,2009,STATE HIGHWAY ADMIN,HERCULES FENCE CO,20111,874207
37152,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WM R HILL & CO INC,23218,5342281
37156,2009,STATE HIGHWAY ADMIN,SLURRY PAVERS INC,23060,1963453
37162,2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HANDCRAFT LINEN SERVICES,23230,2601274
37176,2009,STATE HIGHWAY ADMIN,J O HERBERT CO INC,23112,72583
37177,2009,DEPARTMENT OF THE ENVIRONMENT,ASSOCIATION OF BOARDS OF CERTIFICATION,50010,27394
